rendering_npi,provider_name,provider_state,provider_city,provider_type,scored_lines,distinct_hcpcs_codes,total_services,estimated_medicare_payment,mean_audit_priority_score,max_audit_priority_score,top_decile_lines,high_charge_ratio_flags,high_service_intensity_flags,rapid_growth_flags
1881005692,"Singha, Jeeten",IL,Westmont,Podiatry,4,4,368.0,35601.320000178,48.1286594979816,54.86082474226804,0,0,0,0
1962692418,"Malalis, Wendell",IL,Sycamore,Endocrinology,3,3,697.0,64158.839999874006,40.57080257499522,54.86013780107178,0,0,0,0
1053462739,"Stauder, Michael",IL,Decatur,Optometry,1,1,136.0,7483.019999952,54.85794368709389,54.85794368709389,0,0,0,0
1295393148,"Syed, Salman",IN,Dyer,Hospitalist,1,1,333.0,20023.989999965997,54.85771342985522,54.85771342985522,0,0,0,0
1518943513,"Bajaj, Ajay",IL,Burbank,Gastroenterology,4,4,860.0,78250.66999994201,47.66732442989177,54.856898886991345,0,0,0,0
1346264892,"Kincaid, John",IN,Indianapolis,Neurology,1,1,122.0,7100.409999974,54.85638510808647,54.85638510808647,0,0,0,0
1053063529,"Larson, Stephanie",IL,Tinley Park,Nurse Practitioner,6,4,280.0,14435.090000013,40.498748688561776,54.85625829279081,0,0,0,0
1699768416,"Fahrenbach, Paul",IL,Chicago,Internal Medicine,4,4,455.0,33398.429999921005,45.54434506694579,54.85209752599497,0,0,0,1
1639103062,"Madsen, Kurt",IN,Terre Haute,Orthopedic Surgery,2,2,116.0,7824.280000006001,50.689414974706175,54.848378702962364,0,0,0,0
1164861209,"Hussain, Zeeshan",IL,Chicago,Cardiology,8,6,629.0,41078.709999921004,40.63051223625678,54.84793187347932,0,0,0,0
1124124870,"Dempsey, Sandra",IL,Quincy,Endocrinology,5,4,667.0,51261.819999752995,40.47140738448158,54.8474765914846,0,3,0,0
1720847478,"Almanza, Vanessa",IN,Valparaiso,Nurse Practitioner,3,3,263.0,19896.149999963,42.32102922944873,54.84669338677355,0,2,0,0
1841302346,"Sweet, Michelle",IL,Chicago,Internal Medicine,1,1,342.0,21849.33000015,54.84634760705289,54.84634760705289,0,0,0,0
1902245814,"Patel, Chinmay",IL,Springfield,Emergency Medicine,1,1,99.0,13730.36999994,54.84538002980626,54.84538002980626,0,0,0,0
1457623357,"Behl, Ankur",IL,Sandwich,Orthopedic Surgery,4,4,560.0,51995.510000102004,44.12157712669888,54.84423767740415,0,0,0,0
1023539988,"Vanapala, Rajajitendra",IL,Urbana,Physical Therapist in Private Practice,1,1,279.0,5435.620000119,54.843787264488434,54.843787264488434,0,0,1,0
1396324091,"Friedlin, Jessica",IN,Anderson,Physician Assistant,4,4,427.0,28883.390000093998,41.72054897111444,54.84268537074149,0,0,0,0
1669647129,"Bohnenkamp, Frank",IL,Algonquin,Orthopedic Surgery,4,4,736.0,54799.159999603,50.068290410771176,54.84223736106131,0,0,0,0
1376993139,"Moore, Reilin",IN,Indianapolis,General Surgery,1,1,128.0,7164.88,54.84148776834747,54.84148776834747,0,0,0,0
1699703892,"Anderson, Richard",IL,Peoria,General Surgery,1,1,42.0,3494.239999992,54.84044460380064,54.84044460380064,0,0,0,0
1760824114,"Georgiafandis, Kaitlin",IL,Rockford,Physician Assistant,3,3,318.0,16741.420000084,41.65920747500406,54.83915148426552,0,1,0,0
1720339948,"Eggleston, Julius",IL,Matteson,Physical Therapist in Private Practice,1,1,635.0,10731.5,54.839017409968996,54.839017409968996,0,0,0,0
1780229831,"Hoekstra, Abigail",IL,Urbana,Nurse Practitioner,3,3,184.0,9394.919999976999,39.92956484339688,54.83856700574967,0,0,0,0
1467494393,"Dieter, Damian",IN,South Bend,Podiatry,4,4,144.0,10611.850000008,40.01797260327149,54.837870296236986,0,0,0,0
1528245925,"Kwan, Lola",IL,Bolingbrook,Gastroenterology,3,3,174.0,15485.370000182,44.94746637793438,54.83634020618557,0,0,0,0
1699260554,"Khan, Najla",IL,Libertyville,Internal Medicine,3,3,253.0,21612.710000242998,37.39528219256687,54.83628761557035,0,0,0,0
1679773055,"Mezbur, Dzejna",IL,Sycamore,Optometry,3,3,182.0,16911.870000135998,46.2473778977437,54.83569587628867,0,0,0,1
1740795194,"Mcclellan, Megan",IL,Carbondale,Nurse Practitioner,2,2,601.0,45049.300000054,48.90583747101826,54.83422648842825,0,0,0,1
1396159851,"Mcmordie, Joseph",IL,Chicago,Neurosurgery,5,5,201.0,12554.360000038001,37.042188121446245,54.83414418398938,0,0,0,0
1295361533,"Ruyle-Ryan, Amanda",IL,Springfield,Nurse Practitioner,4,4,730.0,46544.49000014,51.20917409867753,54.83341826984329,0,4,0,0
1407832454,"Wilson, Ryan",IL,Geneseo,Optometry,2,2,265.0,18084.810000008998,38.55960413521609,54.83341826984329,0,0,0,0
1770870222,"Hinzman, Justin",IL,Moline,Obstetrics & Gynecology,3,3,218.0,17314.380000015,35.59601096727558,54.83309975793094,0,0,0,0
1902488901,"Bannon, Mary",IL,Des Plaines,Occupational Therapist in Private Practice,1,1,1131.0,19692.290000214,54.833055091819695,54.833055091819695,0,0,0,0
1518354257,"Hancock, Ryan",IN,Monticello,Family Practice,2,2,807.0,59729.199999695,51.16007766132746,54.83266533066132,0,0,0,0
1922179357,"Corral, Laura",IL,Chicago,Physician Assistant,1,1,53.0,2925.950000022,54.83249370277079,54.83249370277079,0,0,0,0
1295421170,"Jones, Jacqueline",IL,Danville,Nurse Practitioner,2,2,350.0,19973.200000096,47.60305782014776,54.83246273410626,0,0,0,1
1033742374,"Strenski, Lauren",IN,Fishers,Optometry,2,2,146.0,9664.239999959998,52.410671924313,54.83236589271418,0,0,0,0
1669631339,"Han, Alice",IL,Oak Park,Infectious Disease,3,3,313.0,22639.720000060002,54.00338121800464,54.831825710281564,0,0,0,1
1346506540,"Blakley, Tyler",IN,Indianapolis,Internal Medicine,1,1,326.0,18555.239999859998,54.83150274588118,54.83150274588118,0,0,0,0
1083665384,"Zhu, Xianfeng",IN,Indianapolis,Internal Medicine,4,4,478.0,37338.879999852004,36.80131424461564,54.828156312625254,0,0,0,0
1043905508,"Morris, Kelly",IL,Elmhurst,Nurse Practitioner,3,3,290.0,25763.520000406003,44.92034141537897,54.826675257731964,0,0,0,2
1154981850,"Niehoff, Brianna",IN,Connersville,Optometry,4,4,460.0,28274.689999866,33.43424325919379,54.82586068855085,0,0,0,0
1639173131,"Bucher, Rodney",IN,Carmel,Ophthalmology,4,4,714.0,55500.859999696,48.635474136744996,54.82586068855085,0,0,0,0
1063825867,"Weber, Benjamin",IL,Geneva,Cardiology,6,6,969.0,65840.63999969601,36.86916645632559,54.824742268041234,0,0,0,0
1316030679,"Saylor, Richard",IL,Pontiac,Physician Assistant,3,3,212.0,13738.199999954,40.951481037214656,54.824181424385266,0,0,0,0
1649365792,"Peyton, Frank",IN,Indianapolis,Radiation Oncology,3,3,70.0,4321.799999994,40.92587706585888,54.82300884955752,0,1,0,0
1700104049,"Pandit, Jay",IL,Geneva,Cardiology,3,3,66.0,5525.419999942,36.92254309381076,54.822588864823544,0,0,0,0
1972716017,"Taormina, Mia",IL,Lombard,Infectious Disease,4,4,357.0,27835.409999891,44.6027230212992,54.82195184099885,0,0,0,0
1679582803,"Khanna, Nitin",IN,Munster,Orthopedic Surgery,3,3,169.0,12350.159999956,40.26212820026121,54.820356285028026,0,0,0,0
1295779239,"Isoniemi, Mark",IL,Wheaton,Family Practice,4,4,415.0,31734.849999972997,39.694064069172796,54.81972225761243,0,0,0,0
1801970421,"Jones, John",IN,Greenfield,Emergency Medicine,1,1,19.0,2480.05999992,54.81837606837607,54.81837606837607,0,0,0,0
1902326259,"Giri, Bijaya",IN,Fort Wayne,Internal Medicine,1,1,276.0,15910.280000003999,54.81652521218173,54.81652521218173,0,0,0,0
1902014129,"Lin, Toni",IN,Indianapolis,Hand Surgery,4,4,341.0,27448.220000005997,45.26497282351319,54.815237226277375,0,0,0,0
1952572661,"Gong, Chunling",IL,Urbana,Family Practice,1,1,58.0,3344.0600000259997,54.81297229219144,54.81297229219144,0,1,0,0
1134219298,"Kartha, Ninith",IL,Lincolnshire,Neurology,7,4,554.0,42681.670000116006,28.42324057475738,54.811519903498194,0,0,0,0
1033199369,"D'costa, Molly",IL,Naperville,Family Practice,3,3,232.0,18573.690000052,39.628039027601254,54.81096519639597,0,0,0,0
1457877839,"Rosales, Kaitlyn",IL,Hinsdale,Nurse Practitioner,3,3,127.0,10658.760000004,35.62009065143668,54.81096519639597,0,0,0,0
1851706121,"Trimberger, Jane",IL,Chicago,Optometry,3,3,142.0,9281.319999982,50.75357694304213,54.81048541215442,0,3,0,0
1427268283,"Robinson, Elisabeth",IL,Springfield,Orthopedic Surgery,3,3,152.0,11698.119999999999,44.43843104598327,54.81008185619222,0,1,0,0
1457526576,"Al Dadah, Ashraf",IL,O Fallon,Cardiology,4,4,261.0,18294.300000020998,43.28545216533379,54.80907135173897,0,0,0,0
1639390388,"Vargas, Omar",IL,Springfield,Internal Medicine,3,3,546.0,41964.110000065004,40.83709625160236,54.80890406925387,0,0,0,0
1255986055,"Sandhu, Gagandeep",IL,Chicago,Podiatry,3,2,55.0,3440.1199999990004,42.45787557590862,54.807607253427676,0,0,0,0
1346551280,"Ivy, Andre",IL,Lombard,Orthopedic Surgery,4,4,375.0,33480.070000115,37.07186592544009,54.80730029303096,0,0,0,0
1720493877,"Katta, Prasanth",IL,Sycamore,Physical Medicine and Rehabilitation,4,4,579.0,59774.689999312,40.38182409573992,54.80605670103093,0,0,0,0
1528435427,"Woodard, Jennifer",IN,Avon,Certified Clinical Nurse Specialist,2,2,59.0,5008.84000014,41.02650957229165,54.80514096185739,0,0,0,0
1457857054,"Zofchak, Melissa",IN,Kokomo,Otolaryngology,4,4,269.0,20997.530000109,46.00693884952504,54.80497262773723,0,0,0,2
1083061139,"Williams, Jennifer",IL,Glenview,Physical Therapist in Private Practice,1,1,641.0,10052.129999998,54.804435964703075,54.804435964703075,0,0,0,0
1396127015,"Rovner, Ellen",IN,Indianapolis,Nurse Practitioner,2,2,160.0,8300.509999994001,37.0972069789767,54.80428360413589,0,0,0,1
1457446247,"Stitle, Laura",IN,Greenwood,Dermatology,3,3,1022.0,60149.460000012994,50.09808956774983,54.803843074459564,0,0,0,1
1861406431,"Wilson, Jennifer",IL,Moline,Physician Assistant,4,4,267.0,15573.489999976,41.32408517066493,54.80279670132664,0,4,0,0
1396199915,"Penrose, Colin",IN,Indianapolis,Orthopedic Surgery,4,4,155.0,14200.100000044,39.69938398605473,54.80269160583942,0,0,0,0
1427012004,"Velez Jo, Estrellita",IL,Chicago Ridge,Pulmonary Disease,3,3,425.0,39285.049999865994,50.59571797862058,54.8021317943584,0,0,0,0
1861947871,"Khan, Ahmed",IL,Springfield,Infectious Disease,3,3,350.0,21626.579999985,44.55773143024862,54.801637279596974,0,0,0,0
1942250030,"Kim, Peter",IL,Highland,Gastroenterology,5,5,390.0,32270.93999982,34.43146564717815,54.7992111868053,0,0,0,0
1831629401,"Berg, Ethan",IL,Springfield,Family Practice,1,1,59.0,3588.38,54.79817380352645,54.79817380352645,0,0,0,0
1053567040,"Champion-Odusola, Olayemi",IN,Munster,Family Practice,2,2,389.0,24501.430000128,54.559526178056686,54.79759519038077,0,0,0,0
1679011704,"Davis, Chelsea",IN,Evansville,Nurse Practitioner,3,3,569.0,36238.600000097,42.21385862222805,54.79759519038076,0,0,0,0
1588616288,"Gutierrez-Steil, Christina",IL,Hinsdale,Dermatology,4,4,549.0,44681.090000211,45.5084750335734,54.7971079118359,0,0,0,0
1003802349,"Phillips, Martin",IL,Kankakee,Infectious Disease,2,2,444.0,26963.080000176,51.34068459361892,54.79596977329975,0,0,0,0
1538401112,"Lund, Emily",IL,Chicago,Dermatology,2,2,120.0,9303.680000028002,52.96556210601899,54.79455981653714,0,2,0,0
1700238383,"Yaqoob, Hamid",IL,Champaign,Internal Medicine,7,5,574.0,47254.819999948,48.35423197934541,54.794476179259185,0,0,0,0
1083648653,"Sieber, Jon",IN,Indianapolis,Orthopedic Surgery,4,4,434.0,32761.710000004,38.07298632928023,54.7940881763527,0,0,0,0
1265400683,"Navarrete Casas, Antonio",IN,Muncie,Clinical Cardiac Electrophysiology,4,3,623.0,43616.8100001279,42.4919468211844,54.793567518248175,0,0,0,0
1063467934,"Lask, Sheri",IL,Joliet,Physician Assistant,3,3,158.0,9406.640000011,37.996929987343826,54.791693209326034,0,0,0,0
1851740161,"Kinsley, Karen",IL,Elmhurst,Family Practice,3,3,223.0,20329.22000038,43.34560656428041,54.78799835109829,0,0,0,0
1316473804,"Florido, Melissa",IL,Peoria,Internal Medicine,1,1,227.0,13534.860000067,54.787783375314866,54.787783375314866,0,0,0,0
1366607616,"Rafeeq, Bushra",IN,Indianapolis,Internal Medicine,1,1,128.0,7400.22,54.786570144782814,54.786570144782814,0,0,0,0
1194725937,"Weed, Daniel",IN,Indianapolis,Radiation Oncology,6,4,417.0,22665.260000054,36.3775678846987,54.78584729981378,0,0,0,0
1043355530,"Zimmerman, Robert",IL,Oak Park,Urology,3,3,73.0,6839.660000006999,48.693844063375415,54.7830933876927,0,1,0,0
1841665098,"Magallon, Ariel",IL,Grayslake,Family Practice,4,4,260.0,19346.1000001,46.42510831243274,54.78277487578035,0,0,0,0
1508877788,"Jencks, Crystal",IN,Fort Wayne,Family Practice,2,2,108.0,8162.6399999820005,52.07854390372785,54.78233830845771,0,0,0,0
1427420397,"Stott, Amy",IN,Newburgh,Nurse Practitioner,6,3,567.0,31267.349999924,44.74377543587217,54.7821270310192,0,2,0,2
1346407319,"Johnson-Davis, Kimberly",IL,Chicago,Family Practice,1,1,136.0,11211.429999983999,54.78181496967199,54.78181496967199,0,0,0,0
1942495494,"Liew, Clarissa",IL,Champaign,Neurology,3,3,310.0,28756.989999875004,41.18573118688764,54.78157216494846,0,0,0,0
1306838503,"Elrakhawy, Ahmed",IL,Urbana,Internal Medicine,2,2,313.0,16978.460000059,44.71784439083172,54.78063718273364,0,0,0,0
1629561378,"Larsen, Caleb",IN,Indianapolis,Emergency Medicine,1,1,395.0,49643.67999935,54.77920227920228,54.77920227920228,0,0,0,0
1407448673,"Sedlacek, Linda",IN,Charlestown,Physical Therapist in Private Practice,1,1,423.0,6485.5599999119995,54.77852348993289,54.77852348993289,0,0,0,0
1326006842,"Salehi, Sean",IL,Mokena,Neurosurgery,4,4,101.0,9057.299999986,43.243225751596185,54.775905342416635,0,0,0,0
1407828817,"Shaikh, Saeed",IN,Indianapolis,Cardiology,5,3,311.0,23821.829999687005,42.51212803883453,54.77404643449419,0,0,0,0
1275520629,"Crowe, Tamera",IN,New Albany,Family Practice,3,3,331.0,24211.219999942,29.245245908193283,54.772545090180365,0,0,0,0
1063854651,"Mao, Gordon",IN,Indianapolis,Neurosurgery,3,3,135.0,14557.179999826,36.071688413201706,54.77189781021898,0,0,0,0
1104843739,"Li, Yanbing",IL,Crystal Lake,Family Practice,3,3,318.0,28301.570000012,43.71999888585748,54.77126288659794,0,3,0,0
1588629935,"Skierczynski, Paul",IN,Indianapolis,Endocrinology,5,3,443.0,32103.679999891,39.5772769887113,54.77104874446086,0,0,0,0
1982131835,"Shah, Rutvik",IL,Schaumburg,Pulmonary Disease,2,2,96.0,11428.73000004,51.90928069546498,54.76932989690722,0,0,0,0
1588689285,"Anderson, Daniele",IL,Lake Barrington,Neurology,3,3,373.0,36469.189999787006,40.180478105176554,54.769153760084805,0,0,0,0
1295942670,"Vora, Avni",IL,Orland Park,Endocrinology,4,4,794.0,77518.05000001201,41.19628565373494,54.767975973146456,0,0,0,0
1053415067,"Tiwari, Nidhi",IL,Aurora,Internal Medicine,4,4,300.0,24665.889999924002,37.72714200882833,54.76797597314645,0,0,0,0
1508341181,"Evans, Kelly",IL,Shiloh,Nurse Practitioner,3,3,257.0,15200.320000047,40.71385118968493,54.76780481590012,0,0,0,0
1700192978,"Whistler, Scott",IN,Fishers,Occupational Therapist in Private Practice,1,1,379.0,6079.879999944001,54.76510067114094,54.76510067114094,0,0,0,0
1578094033,"Knodle, Ryan",IL,Chicago,Infectious Disease,1,1,31.0,2479.69,54.76326899879372,54.76326899879372,0,1,0,0
1033459722,"Hunt, Hilari",IN,Greenwood,Nurse Practitioner,3,3,239.0,17832.380000058998,45.162778298115036,54.76160862354892,0,0,0,0
1548799695,"Murphy, Jillian",IN,Indianapolis,Emergency Medicine,1,1,222.0,27531.09999912,54.76139601139601,54.76139601139601,0,0,0,1
1053836882,"Villavicencio, Alex",IN,Fort Wayne,Nurse Practitioner,3,3,161.0,9317.470000022,43.70293945353157,54.761309047237795,0,1,0,0
1861915613,"Staab, Jonathan",IL,Moline,Physical Therapist in Private Practice,1,1,712.0,12911.14999968,54.76031481039829,54.76031481039829,0,0,0,0
1659915171,"Wilderman, Amanda",IL,Carbondale,Nurse Practitioner,2,2,627.0,45964.029999996004,47.45765470823364,54.760025911312646,0,0,0,0
1861730228,"Tariq, Habiba",IN,Mishawaka,Hospitalist,1,1,135.0,7603.909999965,54.759111333000504,54.759111333000504,0,1,0,0
1649461559,"Okotie, Onisuru",IN,Muncie,Urology,3,3,400.0,36511.589999822,42.69352131647539,54.75821167883212,0,0,0,0
1376728196,"Patel, Alkesh",IL,Schaumburg,Neurology,4,4,672.0,63212.199999724,39.38758817359603,54.754510309278345,0,0,0,0
1235183203,"Wali, Rami",IN,Fort Wayne,Pulmonary Disease,3,3,174.0,13137.979999983,49.164638178955954,54.75350701402805,0,0,0,1
1295713857,"Bentsen, Arthur",IN,Evansville,Pulmonary Disease,7,4,482.0,25282.800000085997,41.225172635018474,54.75221238938053,0,3,0,0
1912160151,"Goel, Ruchika",IL,Springfield,Pediatric Medicine,3,3,150.0,13863.469999867,44.99270042482601,54.75207584947883,0,1,0,0
1376901405,"Bradshaw, Megan",IN,Greenfield,Nurse Practitioner,3,3,356.0,25779.699999922002,31.87564648186222,54.75200400801604,0,0,0,0
1427541986,"Harter, Christopher",IL,Hinsdale,Physical Therapist in Private Practice,1,1,657.0,13346.5200003,54.75196756498927,54.75196756498927,0,0,0,0
1851923973,"Steffen, Megan",IL,Effingham,Nurse Practitioner,2,2,296.0,18995.28000007,47.567479192241066,54.75119250927507,0,0,0,0
1730543984,"Stear, Timothy",IL,Elmwood Park,General Surgery,4,4,137.0,11134.869999991,44.02238141452478,54.74722122624596,0,0,0,1
1891057535,"Ondari, Alexander",IN,Fort Wayne,Family Practice,3,3,206.0,15520.090000116998,42.97500469271196,54.74649298597194,0,0,0,0
1770153298,"Blanchard, Kayla",IL,Urbana,Internal Medicine,1,1,61.0,3710.02,54.74464735516372,54.74464735516372,0,0,0,0
1073666707,"Bolden, John",IL,Morris,Infectious Disease,4,4,254.0,25078.869999989998,47.26958637492367,54.7441560831953,0,0,0,0
1770591364,"Wilkes, Cheryl",IL,Chicago,Internal Medicine,2,2,339.0,28918.289999923,41.82199282120179,54.74412578764502,0,0,0,0
1568071132,"Davis, Cynthia",IL,Carbondale,Nurse Practitioner,3,3,349.0,20334.070000027,38.332505259423904,54.74359791056185,0,0,0,2
1225200520,"Brunkhorst, Karen",IN,Corydon,General Surgery,4,3,131.0,10863.669999964,44.188048568605346,54.742821079204795,0,0,0,0
1124245949,"Lohmar, Andreas",IN,Ft. Wayne,Physical Therapist in Private Practice,1,1,1028.0,16709.51000048,54.741610738255034,54.741610738255034,0,0,0,0
1770147480,"Safarov, Rustam",IL,Wheeling,Nurse Practitioner,4,4,285.0,17627.95000005,34.629406724886614,54.74094657583363,0,0,0,1
1225017593,"Dhillon, Sonu",IL,Chicago,Gastroenterology,4,4,502.0,41342.789999775996,46.307284203690635,54.74000353336082,0,0,0,0
1598027104,"Roginsky, Grigory",IN,Munster,Internal Medicine,1,1,153.0,8940.690000008999,54.739141288067906,54.739141288067906,0,1,0,0
1841272432,"Carroll, James",IL,Winfield,Cardiology,3,3,1241.0,87893.05000003001,51.82817044687005,54.73882574642247,0,0,0,0
1346653128,"Beckham, Devin",IN,Indianapolis,Physician Assistant,4,4,202.0,14802.170000007001,43.15847192330613,54.737289831865496,0,0,0,0
1649377458,"Mckinney, Thomas",IN,Richmond,Emergency Medicine,1,1,69.0,9475.33000011,54.736467236467234,54.736467236467234,0,0,0,0
1134361967,"Grzesiak, Gregory",IL,Westmont,Physical Therapist in Private Practice,1,1,598.0,10774.129999802,54.7364655378011,54.7364655378011,0,0,0,0
1811394042,"Paige, Britani",IN,Schererville,Physical Therapist in Private Practice,1,1,396.0,6830.250000156,54.73489932885906,54.73489932885906,0,0,0,0
1881854669,"Tuerk, Emily",IL,Oak Brook,Pediatric Medicine,4,4,301.0,28004.239999906004,52.03327296704624,54.734703492138266,0,0,0,1
1902819717,"Osadnik, Renata",IL,Huntley,Internal Medicine,3,3,658.0,51128.879999915,41.74661730051849,54.7341145986691,0,0,0,0
1598175531,"Akthar, Adil",IL,Warrenville,Radiation Oncology,3,3,346.0,34188.00999992,51.15675021556577,54.73403276274618,0,0,0,2
1801871967,"Jibril, Othman",IL,Bolingbrook,Emergency Medicine,1,1,227.0,30809.1399999,54.7317436661699,54.7317436661699,0,0,0,1
1437143773,"Kaul, Kamlesh",IN,West Lafayette,Family Practice,2,2,326.0,22131.719999886,52.674510851165905,54.73028422738191,0,0,0,0
1508021171,"Ellis, Marco",IL,Chicago,Plastic and Reconstructive Surgery,2,2,59.0,4203.809999991,49.617550447193466,54.729901898331,0,0,0,0
1861582165,"Smith, Terry",IL,Peoria,Internal Medicine,2,2,251.0,14065.699999952001,48.0833047208436,54.72735380303223,0,0,0,0
1831100015,"Velagapudi, Satish",IN,Fort Wayne,Urology,2,2,604.0,43092.969999948,53.395955842830574,54.72678142514011,0,0,0,1
1063866804,"Dos Santos, Catherine",IN,Elkhart,Nurse Practitioner,3,3,131.0,8383.16000005,45.52263234651991,54.72645290581162,0,0,0,0
1760043566,"Miller, Alexandra",IN,Terre Haute,Physician Assistant,3,3,604.0,44779.01000005,33.67831285431682,54.72645290581162,0,0,0,1
1346284999,"Harrell, Linda",IN,Indianapolis,Family Practice,2,2,323.0,22730.900000030997,46.78701458160516,54.724949899799604,0,0,0,0
1083020796,"Farooq, Nada",IL,Chicago,Family Practice,1,1,336.0,19888.229999904,54.72481108312342,54.72481108312342,0,0,0,0
1821448408,"Alazem, Kareem",IL,Gibson City,Urology,6,6,771.0,69515.77000017201,45.89255108087524,54.72480570773347,0,0,0,1
1689697898,"Vinson, Erin",IN,Muncie,Family Practice,2,2,194.0,13879.710000074,39.32204200233935,54.72394789579159,0,0,0,0
1487779658,"Feather, Sue",IL,Morton,Optometry,2,2,87.0,5844.260000016,34.47413873654883,54.72385017199643,0,0,0,0
1184672107,"Beach, Jeffrey",IN,Carmel,Otolaryngology,4,4,406.0,29672.060000018,47.060935327423756,54.72377902321857,0,0,0,0
1659638930,"Razi-Akmal, Rabail",IN,Noblesville,Internal Medicine,2,2,172.0,10378.95000002,52.911162998535104,54.72344689378758,0,0,0,1
1679575435,"Scavo, Vincent",IN,Fort Wayne,Cardiac Surgery,1,1,99.0,12319.34000022,54.72222222222222,54.72222222222222,0,0,0,0
1225700255,"Bikulcius, Keena",IL,Chicago,Nurse Practitioner,4,2,75.0,4490.989999993,43.485153838204994,54.721939100522356,0,2,0,0
1740962034,"Maurer, Dane",IN,Evansville,Physical Therapist in Private Practice,1,1,811.0,12962.580000208001,54.72147651006711,54.72147651006711,0,0,0,1
1649407685,"Coppinger, Brian",IN,Whiteland,Family Practice,2,2,351.0,21782.61999993,53.65547819016736,54.7212770216173,0,0,0,0
1447614797,"Biebel, Mark",IL,Naperville,Urology,5,5,508.0,52290.05000058,42.85492813980726,54.72100515463917,0,0,0,1
1114360005,"Sheikh, Syema",IL,Lake Barrington,Neurology,3,3,361.0,38574.619999711,49.07761931271622,54.71649484536082,0,0,0,0
1336112911,"Stinson, William",IL,Crystal Lake,Internal Medicine,2,2,992.0,98024.040001883,49.31132022339191,54.71562672556598,0,0,0,0
1386639565,"Boyd, Scott",IN,Fort Wayne,Obstetrics & Gynecology,4,4,181.0,13001.140000017,41.32183268600818,54.71527221777422,0,0,0,0
1578719365,"Kluetz, Joshua",IN,Indianapolis,Sports Medicine,4,4,313.0,21437.520000028002,41.35560633489918,54.71527221777421,0,0,0,0
1992782122,"Kennedy, Jacob",IN,Evansville,Emergency Medicine,1,1,310.0,36234.6200007,54.71509971509972,54.71509971509972,0,0,0,0
1386665966,"Emm, Lisa",IL,Bloomington,Obstetrics & Gynecology,1,1,43.0,2901.459999979,54.71302076697668,54.71302076697668,0,0,0,0
1487692430,"Bross, Deborah",IL,Troy,Family Practice,1,1,259.0,15449.939999928001,54.711586901763226,54.711586901763226,0,0,0,0
1154007607,"Petersen, Morgan",IN,Greenwood,Physical Therapist in Private Practice,1,1,531.0,8175.760000128001,54.711409395973156,54.711409395973156,0,1,0,1
1942619226,"Michelsen, Leah",IN,Bloomington,Physical Therapist in Private Practice,1,1,1217.0,20814.519999922,54.71140939597315,54.71140939597315,0,0,0,1
1356987135,"Perry, Taylor",IL,Peoria,Nurse Practitioner,3,3,338.0,21898.0300001,44.83855015279772,54.709675519698486,0,0,0,0
1073622957,"Edoigiawerie, Charles",IL,Chicago,Family Practice,3,3,229.0,13248.080000011,39.0190001373083,54.708792179494736,0,0,0,0
1407240575,"Pressner, Nicole",IN,Michigan City,Physical Therapist in Private Practice,1,1,796.0,12114.829999688,54.70805369127517,54.70805369127517,0,0,0,0
1841877297,"Caccamo, Joshuah",IN,Indianapolis,Internal Medicine,1,1,105.0,5500.170000045,54.707938092860715,54.707938092860715,0,0,0,0
1497169940,"Musick, Timothy",IN,Indianapolis,Family Practice,1,1,130.0,7864.50999997,54.706689965052426,54.706689965052426,0,0,0,0
1669932000,"Rashid Kazi, Rohail",IN,Jeffersonville,Urology,5,5,228.0,19834.689999837,34.96900050173659,54.705748175182485,0,0,0,0
1831300748,"Lyon, Mark",IL,Evergreen Park,Urology,5,5,879.0,81139.280001518,40.848083239437265,54.70537648108039,0,0,0,0
1346510898,"Carr, Brittany",IN,Munster,Physician Assistant,3,3,205.0,12404.749999931999,43.53106199132156,54.702261809447556,0,0,0,0
1902307390,"Lal, Divya",IL,Mchenry,Hospitalist,1,1,233.0,14210.750000084001,54.70214105793451,54.70214105793451,0,0,0,0
1134752546,"Hay, Jeanette",IN,Danville,Nurse Practitioner,3,3,143.0,10543.390000169999,38.225151557651266,54.70149253731343,0,0,0,0
1992443584,"Padgett, Heidi",IN,Indianapolis,Nurse Practitioner,3,3,151.0,8428.549999967,42.07195538007324,54.70088626292467,0,0,0,0
1538722244,"Frederick, Jessica",IN,Floyds Knobs,Physical Therapist in Private Practice,1,1,710.0,12583.34000035,54.69798657718121,54.69798657718121,0,0,0,0
1811529464,"Leachman, Danielle",IL,Skokie,Physician Assistant,3,3,713.0,59935.050000100004,37.616378655333286,54.69554207643837,0,0,0,0
1174130611,"Watson, Katherine",IN,Chesterton,Nurse Practitioner,4,4,207.0,14337.430000019,41.928314723940936,54.69539078156313,0,0,0,0
1699337683,"Mahmood, Rizwan",IL,Downers Grove,Internal Medicine,5,5,344.0,30774.730000052,44.895993319633945,54.695247629703786,0,0,0,1
1376743914,"Hohlastos, Michael",IL,Dekalb,Emergency Medicine,1,1,298.0,39860.180000420005,54.69448584202682,54.69448584202682,0,0,0,0
1437281391,"Osta, Amanda",IL,Chicago,Pediatric Medicine,1,1,25.0,1627.2099999999998,54.693954659949625,54.693954659949625,0,1,0,0
1588646566,"Kelley, Kathleen",IN,Indianapolis,Optometry,2,2,377.0,25617.489999976002,43.00694824396591,54.69275420336268,0,0,0,0
1205407327,"Lehman, Sydney",IN,Columbus,Optometry,3,3,395.0,31095.600000034,39.291371590438736,54.69188376753507,0,0,0,0
