user_id,place_id,rating,food_rating,service_rating,high_rating,latitude,longitude,smoker,drink_level,dress_preference,ambience,transport,marital_status,hijos,birth_year,interest,personality,religion,activity,color,weight,budget,height,age,age_group,bmi,bmi_group,segment,segment_label,name,city,state,alcohol,alcohol_clean,smoking_area,dress_code,accessibility,price,price_value,rambience,franchise,area,other_services,concept_family,cuisine_match,payment_match,budget_value,price_at_or_below_budget,budget_price_fit
U1077,135085,2,2,2,1,22.156469,-100.98554,FALSE,social drinker,elegant,family,public,married,kids,1987,technology,thrifty-protector,Catholic,student,blue,65,medium,1.71,25,25-34,22.229061933586404,healthy,3,S3: Tech-focused students,Tortas Locas Hipocampo,San Luis Potosi,SLP,No_Alcohol_Served,No alcohol,not permitted,informal,no_accessibility,medium,2,familiar,FALSE,closed,none,Medium | price | No alcohol | Familiar,0,1,2,1,matches stated budget
U1101,135032,2,2,1,1,22.150891,-100.974891,FALSE,casual drinker,no preference,friends,car owner,single,independent,1988,eco-friendly,hunter-ostentatious,Catholic,student,white,50,low,1.69,24,18-24,17.506389832288786,underweight,2,S2: Mobile social students,Cafeteria y Restaurant El Pacifico,San Luis Potosi,SLP,Wine-Beer,Wine or beer,section,informal,no_accessibility,medium,2,familiar,FALSE,closed,none,Medium | price | Wine or beer | Familiar,1,1,1,0,above stated budget
U1101,135038,2,2,1,1,22.150891,-100.974891,FALSE,casual drinker,no preference,friends,car owner,single,independent,1988,eco-friendly,hunter-ostentatious,Catholic,student,white,50,low,1.69,24,18-24,17.506389832288786,underweight,2,S2: Mobile social students,Restaurant la Chalita,San Luis Potosi,SLP,No_Alcohol_Served,No alcohol,section,informal,no_accessibility,medium,2,familiar,FALSE,closed,none,Medium | price | No alcohol | Familiar,0,1,1,0,above stated budget
U1101,135051,2,0,2,1,22.150891,-100.974891,FALSE,casual drinker,no preference,friends,car owner,single,independent,1988,eco-friendly,hunter-ostentatious,Catholic,student,white,50,low,1.69,24,18-24,17.506389832288786,underweight,2,S2: Mobile social students,Restaurante Versalles,San Luis Potosi,SLP,No_Alcohol_Served,No alcohol,section,informal,no_accessibility,low,1,familiar,FALSE,closed,none,Low | price | No alcohol | Familiar,0,1,1,1,matches stated budget
U1101,135052,2,1,1,1,22.150891,-100.974891,FALSE,casual drinker,no preference,friends,car owner,single,independent,1988,eco-friendly,hunter-ostentatious,Catholic,student,white,50,low,1.69,24,18-24,17.506389832288786,underweight,2,S2: Mobile social students,La Cantina Restaurante,San Luis Potosi,SLP,Full_Bar,Full bar,none,informal,no_accessibility,high,3,familiar,FALSE,closed,none,High | price | Full bar | Familiar,1,1,1,0,above stated budget
U1101,135041,0,0,0,0,22.150891,-100.974891,FALSE,casual drinker,no preference,friends,car owner,single,independent,1988,eco-friendly,hunter-ostentatious,Catholic,student,white,50,low,1.69,24,18-24,17.506389832288786,underweight,2,S2: Mobile social students,Luna Cafe,San Luis Potosi,SLP,Wine-Beer,Wine or beer,none,informal,no_accessibility,medium,2,familiar,FALSE,closed,none,Medium | price | Wine or beer | Familiar,1,1,1,0,above stated budget
U1001,135085,0,1,1,0,22.139997,-100.978803,FALSE,abstemious,informal,family,on foot,single,independent,1989,variety,thrifty-protector,none,student,black,69,medium,1.77,23,18-24,22.024322512687924,healthy,1,S1: Quieter mixed students,Tortas Locas Hipocampo,San Luis Potosi,SLP,No_Alcohol_Served,No alcohol,not permitted,informal,no_accessibility,medium,2,familiar,FALSE,closed,none,Medium | price | No alcohol | Familiar,0,1,2,1,matches stated budget
U1001,135040,1,1,1,0,22.139997,-100.978803,FALSE,abstemious,informal,family,on foot,single,independent,1989,variety,thrifty-protector,none,student,black,69,medium,1.77,23,18-24,22.024322512687924,healthy,1,S1: Quieter mixed students,Restaurant los Compadres,San Luis Potosi,SLP,Wine-Beer,Wine or beer,none,informal,no_accessibility,high,3,familiar,FALSE,closed,none,High | price | Wine or beer | Familiar,0,1,2,0,above stated budget
U1001,135039,1,1,1,0,22.139997,-100.978803,FALSE,abstemious,informal,family,on foot,single,independent,1989,variety,thrifty-protector,none,student,black,69,medium,1.77,23,18-24,22.024322512687924,healthy,1,S1: Quieter mixed students,Restaurant de Mariscos de Picon,San Luis Potosi,SLP,No_Alcohol_Served,No alcohol,section,informal,no_accessibility,low,1,familiar,FALSE,closed,none,Low | price | No alcohol | Familiar,0,1,2,1,below stated budget
U1001,135045,1,1,1,0,22.139997,-100.978803,FALSE,abstemious,informal,family,on foot,single,independent,1989,variety,thrifty-protector,none,student,black,69,medium,1.77,23,18-24,22.024322512687924,healthy,1,S1: Quieter mixed students,Restaurante la Gran Via,San Luis Potosi,SLP,Wine-Beer,Wine or beer,none,casual,no_accessibility,high,3,familiar,FALSE,closed,none,High | price | Wine or beer | Familiar,0,1,2,0,above stated budget
U1001,135033,1,1,1,0,22.139997,-100.978803,FALSE,abstemious,informal,family,on foot,single,independent,1989,variety,thrifty-protector,none,student,black,69,medium,1.77,23,18-24,22.024322512687924,healthy,1,S1: Quieter mixed students,Restaurant El Muladar de Calzada,San Luis Potosi,SLP,No_Alcohol_Served,No alcohol,section,informal,no_accessibility,medium,2,familiar,FALSE,closed,none,Medium | price | No alcohol | Familiar,0,1,2,1,matches stated budget
U1001,135025,2,2,2,1,22.139997,-100.978803,FALSE,abstemious,informal,family,on foot,single,independent,1989,variety,thrifty-protector,none,student,black,69,medium,1.77,23,18-24,22.024322512687924,healthy,1,S1: Quieter mixed students,El Rincon de San Francisco,San Luis Potosi,SLP,No_Alcohol_Served,No alcohol,none,informal,no_accessibility,medium,2,familiar,FALSE,closed,none,Medium | price | No alcohol | Familiar,0,1,2,1,matches stated budget
U1001,135051,1,1,2,0,22.139997,-100.978803,FALSE,abstemious,informal,family,on foot,single,independent,1989,variety,thrifty-protector,none,student,black,69,medium,1.77,23,18-24,22.024322512687924,healthy,1,S1: Quieter mixed students,Restaurante Versalles,San Luis Potosi,SLP,No_Alcohol_Served,No alcohol,section,informal,no_accessibility,low,1,familiar,FALSE,closed,none,Low | price | No alcohol | Familiar,0,1,2,1,below stated budget
U1135,135085,0,0,0,0,22.170396,-100.949936,FALSE,casual drinker,informal,family,on foot,single,kids,1988,variety,hunter-ostentatious,Catholic,student,purple,66,low,1.54,24,18-24,27.82931354359926,overweight,1,S1: Quieter mixed students,Tortas Locas Hipocampo,San Luis Potosi,SLP,No_Alcohol_Served,No alcohol,not permitted,informal,no_accessibility,medium,2,familiar,FALSE,closed,none,Medium | price | No alcohol | Familiar,1,1,1,0,above stated budget
U1135,135106,0,0,0,0,22.170396,-100.949936,FALSE,casual drinker,informal,family,on foot,single,kids,1988,variety,hunter-ostentatious,Catholic,student,purple,66,low,1.54,24,18-24,27.82931354359926,overweight,1,S1: Quieter mixed students,El Rincón de San Francisco,San Luis Potosi,San Luis Potosi,Wine-Beer,Wine or beer,only at bar,informal,partially,medium,2,familiar,FALSE,open,none,Medium | price | Wine or beer | Familiar,1,1,1,0,above stated budget
U1135,135052,0,0,0,0,22.170396,-100.949936,FALSE,casual drinker,informal,family,on foot,single,kids,1988,variety,hunter-ostentatious,Catholic,student,purple,66,low,1.54,24,18-24,27.82931354359926,overweight,1,S1: Quieter mixed students,La Cantina Restaurante,San Luis Potosi,SLP,Full_Bar,Full bar,none,informal,no_accessibility,high,3,familiar,FALSE,closed,none,High | price | Full bar | Familiar,1,1,1,0,above stated budget
U1135,135041,0,0,0,0,22.170396,-100.949936,FALSE,casual drinker,informal,family,on foot,single,kids,1988,variety,hunter-ostentatious,Catholic,student,purple,66,low,1.54,24,18-24,27.82931354359926,overweight,1,S1: Quieter mixed students,Luna Cafe,San Luis Potosi,SLP,Wine-Beer,Wine or beer,none,informal,no_accessibility,medium,2,familiar,FALSE,closed,none,Medium | price | Wine or beer | Familiar,1,1,1,0,above stated budget
U1032,132872,1,1,1,0,22.169184,-100.986843,FALSE,abstemious,formal,family,public,single,independent,1989,variety,hard-worker,Catholic,student,blue,40,medium,1.75,23,18-24,13.061224489795919,underweight,1,S1: Quieter mixed students,Pizzeria Julios,s.l.p,mexico,No_Alcohol_Served,No alcohol,not permitted,informal,partially,medium,2,familiar,FALSE,closed,none,Medium | price | No alcohol | Familiar,0,1,2,1,matches stated budget
U1032,135058,2,1,0,1,22.169184,-100.986843,FALSE,abstemious,formal,family,public,single,independent,1989,variety,hard-worker,Catholic,student,blue,40,medium,1.75,23,18-24,13.061224489795919,underweight,1,S1: Quieter mixed students,Restaurante Tiberius,San Luis Potosi,SLP,No_Alcohol_Served,No alcohol,none,informal,no_accessibility,medium,2,familiar,TRUE,closed,none,Medium | price | No alcohol | Familiar,0,1,2,1,matches stated budget
U1032,135079,2,2,0,1,22.169184,-100.986843,FALSE,abstemious,formal,family,public,single,independent,1989,variety,hard-worker,Catholic,student,blue,40,medium,1.75,23,18-24,13.061224489795919,underweight,1,S1: Quieter mixed students,Koye Sushi,San Luis Potosi,SLP,No_Alcohol_Served,No alcohol,none,informal,no_accessibility,high,3,familiar,FALSE,closed,none,High | price | No alcohol | Familiar,0,1,2,0,above stated budget
U1032,135085,1,1,1,0,22.169184,-100.986843,FALSE,abstemious,formal,family,public,single,independent,1989,variety,hard-worker,Catholic,student,blue,40,medium,1.75,23,18-24,13.061224489795919,underweight,1,S1: Quieter mixed students,Tortas Locas Hipocampo,San Luis Potosi,SLP,No_Alcohol_Served,No alcohol,not permitted,informal,no_accessibility,medium,2,familiar,FALSE,closed,none,Medium | price | No alcohol | Familiar,0,1,2,1,matches stated budget
U1032,135042,0,1,0,0,22.169184,-100.986843,FALSE,abstemious,formal,family,public,single,independent,1989,variety,hard-worker,Catholic,student,blue,40,medium,1.75,23,18-24,13.061224489795919,underweight,1,S1: Quieter mixed students,Restaurant Oriental Express,San Luis Potosi,SLP,No_Alcohol_Served,No alcohol,none,informal,no_accessibility,medium,2,familiar,FALSE,closed,none,Medium | price | No alcohol | Familiar,0,1,2,1,matches stated budget
U1032,132856,1,1,0,0,22.169184,-100.986843,FALSE,abstemious,formal,family,public,single,independent,1989,variety,hard-worker,Catholic,student,blue,40,medium,1.75,23,18-24,13.061224489795919,underweight,1,S1: Quieter mixed students,Unicols Pizza,San Luis Potosi,San Luis Potosi,Wine-Beer,Wine or beer,none,informal,completely,low,1,familiar,FALSE,closed,none,Low | price | Wine or beer | Familiar,0,1,2,1,below stated budget
U1135,132825,0,0,0,0,22.170396,-100.949936,FALSE,casual drinker,informal,family,on foot,single,kids,1988,variety,hunter-ostentatious,Catholic,student,purple,66,low,1.54,24,18-24,27.82931354359926,overweight,1,S1: Quieter mixed students,puesto de tacos,s.l.p.,s.l.p.,No_Alcohol_Served,No alcohol,none,informal,completely,low,1,familiar,FALSE,open,none,Low | price | No alcohol | Familiar,1,1,1,1,matches stated budget
U1135,132834,0,0,0,0,22.170396,-100.949936,FALSE,casual drinker,informal,family,on foot,single,kids,1988,variety,hunter-ostentatious,Catholic,student,purple,66,low,1.54,24,18-24,27.82931354359926,overweight,1,S1: Quieter mixed students,Gorditas Doa Gloria,san luis potosi,san luis potosi,No_Alcohol_Served,No alcohol,not permitted,casual,no_accessibility,low,1,familiar,FALSE,closed,none,Low | price | No alcohol | Familiar,1,1,1,1,matches stated budget
U1032,135038,1,1,0,0,22.169184,-100.986843,FALSE,abstemious,formal,family,public,single,independent,1989,variety,hard-worker,Catholic,student,blue,40,medium,1.75,23,18-24,13.061224489795919,underweight,1,S1: Quieter mixed students,Restaurant la Chalita,San Luis Potosi,SLP,No_Alcohol_Served,No alcohol,section,informal,no_accessibility,medium,2,familiar,FALSE,closed,none,Medium | price | No alcohol | Familiar,0,1,2,1,matches stated budget
U1032,132834,1,1,0,0,22.169184,-100.986843,FALSE,abstemious,formal,family,public,single,independent,1989,variety,hard-worker,Catholic,student,blue,40,medium,1.75,23,18-24,13.061224489795919,underweight,1,S1: Quieter mixed students,Gorditas Doa Gloria,san luis potosi,san luis potosi,No_Alcohol_Served,No alcohol,not permitted,casual,no_accessibility,low,1,familiar,FALSE,closed,none,Low | price | No alcohol | Familiar,1,1,2,1,below stated budget
U1032,135060,1,1,1,0,22.169184,-100.986843,FALSE,abstemious,formal,family,public,single,independent,1989,variety,hard-worker,Catholic,student,blue,40,medium,1.75,23,18-24,13.061224489795919,underweight,1,S1: Quieter mixed students,Restaurante Marisco Sam,San Luis Potosi,SLP,No_Alcohol_Served,No alcohol,none,informal,no_accessibility,medium,2,familiar,FALSE,closed,none,Medium | price | No alcohol | Familiar,0,1,2,1,matches stated budget
U1135,135058,0,0,0,0,22.170396,-100.949936,FALSE,casual drinker,informal,family,on foot,single,kids,1988,variety,hunter-ostentatious,Catholic,student,purple,66,low,1.54,24,18-24,27.82931354359926,overweight,1,S1: Quieter mixed students,Restaurante Tiberius,San Luis Potosi,SLP,No_Alcohol_Served,No alcohol,none,informal,no_accessibility,medium,2,familiar,TRUE,closed,none,Medium | price | No alcohol | Familiar,1,1,1,0,above stated budget
U1032,135032,0,0,0,0,22.169184,-100.986843,FALSE,abstemious,formal,family,public,single,independent,1989,variety,hard-worker,Catholic,student,blue,40,medium,1.75,23,18-24,13.061224489795919,underweight,1,S1: Quieter mixed students,Cafeteria y Restaurant El Pacifico,San Luis Potosi,SLP,Wine-Beer,Wine or beer,section,informal,no_accessibility,medium,2,familiar,FALSE,closed,none,Medium | price | Wine or beer | Familiar,0,1,2,1,matches stated budget
U1135,135063,0,0,0,0,22.170396,-100.949936,FALSE,casual drinker,informal,family,on foot,single,kids,1988,variety,hunter-ostentatious,Catholic,student,purple,66,low,1.54,24,18-24,27.82931354359926,overweight,1,S1: Quieter mixed students,Restaurante Alhondiga,San Luis Potosi,SLP,No_Alcohol_Served,No alcohol,none,informal,no_accessibility,medium,2,familiar,FALSE,closed,none,Medium | price | No alcohol | Familiar,0,1,1,0,above stated budget
U1135,132856,0,0,0,0,22.170396,-100.949936,FALSE,casual drinker,informal,family,on foot,single,kids,1988,variety,hunter-ostentatious,Catholic,student,purple,66,low,1.54,24,18-24,27.82931354359926,overweight,1,S1: Quieter mixed students,Unicols Pizza,San Luis Potosi,San Luis Potosi,Wine-Beer,Wine or beer,none,informal,completely,low,1,familiar,FALSE,closed,none,Low | price | Wine or beer | Familiar,1,1,1,1,matches stated budget
U1135,135045,0,0,0,0,22.170396,-100.949936,FALSE,casual drinker,informal,family,on foot,single,kids,1988,variety,hunter-ostentatious,Catholic,student,purple,66,low,1.54,24,18-24,27.82931354359926,overweight,1,S1: Quieter mixed students,Restaurante la Gran Via,San Luis Potosi,SLP,Wine-Beer,Wine or beer,none,casual,no_accessibility,high,3,familiar,FALSE,closed,none,High | price | Wine or beer | Familiar,0,1,1,0,above stated budget
U1135,135028,0,0,0,0,22.170396,-100.949936,FALSE,casual drinker,informal,family,on foot,single,kids,1988,variety,hunter-ostentatious,Catholic,student,purple,66,low,1.54,24,18-24,27.82931354359926,overweight,1,S1: Quieter mixed students,La Virreina,San Luis Potosi,SLP,Wine-Beer,Wine or beer,none,informal,no_accessibility,medium,2,familiar,FALSE,closed,none,Medium | price | Wine or beer | Familiar,1,1,1,0,above stated budget
U1135,135032,0,0,0,0,22.170396,-100.949936,FALSE,casual drinker,informal,family,on foot,single,kids,1988,variety,hunter-ostentatious,Catholic,student,purple,66,low,1.54,24,18-24,27.82931354359926,overweight,1,S1: Quieter mixed students,Cafeteria y Restaurant El Pacifico,San Luis Potosi,SLP,Wine-Beer,Wine or beer,section,informal,no_accessibility,medium,2,familiar,FALSE,closed,none,Medium | price | Wine or beer | Familiar,1,1,1,0,above stated budget
U1135,135042,0,0,0,0,22.170396,-100.949936,FALSE,casual drinker,informal,family,on foot,single,kids,1988,variety,hunter-ostentatious,Catholic,student,purple,66,low,1.54,24,18-24,27.82931354359926,overweight,1,S1: Quieter mixed students,Restaurant Oriental Express,San Luis Potosi,SLP,No_Alcohol_Served,No alcohol,none,informal,no_accessibility,medium,2,familiar,FALSE,closed,none,Medium | price | No alcohol | Familiar,1,1,1,0,above stated budget
U1135,135060,0,0,0,0,22.170396,-100.949936,FALSE,casual drinker,informal,family,on foot,single,kids,1988,variety,hunter-ostentatious,Catholic,student,purple,66,low,1.54,24,18-24,27.82931354359926,overweight,1,S1: Quieter mixed students,Restaurante Marisco Sam,San Luis Potosi,SLP,No_Alcohol_Served,No alcohol,none,informal,no_accessibility,medium,2,familiar,FALSE,closed,none,Medium | price | No alcohol | Familiar,1,1,1,0,above stated budget
U1048,135049,1,0,2,0,22.142208,-101.022785,TRUE,casual drinker,no preference,NA,public,single,independent,1988,eco-friendly,thrifty-protector,none,student,green,65,medium,1.7,24,18-24,22.49134948096886,healthy,3,S3: Tech-focused students,Restaurante de Mariscos la Langosta,San Luis Potosi,SLP,No_Alcohol_Served,No alcohol,none,informal,no_accessibility,medium,2,familiar,FALSE,closed,none,Medium | price | No alcohol | Familiar,0,1,2,1,matches stated budget
U1048,135026,2,2,2,1,22.142208,-101.022785,TRUE,casual drinker,no preference,NA,public,single,independent,1988,eco-friendly,thrifty-protector,none,student,green,65,medium,1.7,24,18-24,22.49134948096886,healthy,3,S3: Tech-focused students,la Cantina,San Luis Potosi,SLP,Full_Bar,Full bar,none,informal,no_accessibility,high,3,familiar,FALSE,closed,none,High | price | Full bar | Familiar,0,0,2,0,above stated budget
U1048,135034,2,2,1,1,22.142208,-101.022785,TRUE,casual drinker,no preference,NA,public,single,independent,1988,eco-friendly,thrifty-protector,none,student,green,65,medium,1.7,24,18-24,22.49134948096886,healthy,3,S3: Tech-focused students,Michiko Restaurant Japones,San Luis Potosi,SLP,No_Alcohol_Served,No alcohol,none,informal,no_accessibility,medium,2,familiar,FALSE,closed,none,Medium | price | No alcohol | Familiar,0,1,2,1,matches stated budget
U1048,135048,0,1,0,0,22.142208,-101.022785,TRUE,casual drinker,no preference,NA,public,single,independent,1988,eco-friendly,thrifty-protector,none,student,green,65,medium,1.7,24,18-24,22.49134948096886,healthy,3,S3: Tech-focused students,Restaurante Bar Fu-hao,San Luis Potosi,SLP,Wine-Beer,Wine or beer,none,informal,no_accessibility,high,3,familiar,FALSE,closed,none,High | price | Wine or beer | Familiar,0,1,2,0,above stated budget
U1048,135065,2,2,0,1,22.142208,-101.022785,TRUE,casual drinker,no preference,NA,public,single,independent,1988,eco-friendly,thrifty-protector,none,student,green,65,medium,1.7,24,18-24,22.49134948096886,healthy,3,S3: Tech-focused students,El angel Restaurante,San Luis Potosi,SLP,Wine-Beer,Wine or beer,section,informal,no_accessibility,high,3,familiar,FALSE,closed,none,High | price | Wine or beer | Familiar,0,1,2,0,above stated budget
U1048,132755,2,2,2,1,22.142208,-101.022785,TRUE,casual drinker,no preference,NA,public,single,independent,1988,eco-friendly,thrifty-protector,none,student,green,65,medium,1.7,24,18-24,22.49134948096886,healthy,3,S3: Tech-focused students,La Estrella de Dimas,San Luis Potosi,S.L.P.,No_Alcohol_Served,No alcohol,none,informal,partially,medium,2,familiar,FALSE,closed,variety,Medium | price | No alcohol | Familiar,1,1,2,1,matches stated budget
U1048,132723,2,2,2,1,22.142208,-101.022785,TRUE,casual drinker,no preference,NA,public,single,independent,1988,eco-friendly,thrifty-protector,none,student,green,65,medium,1.7,24,18-24,22.49134948096886,healthy,3,S3: Tech-focused students,Gordas de morales,NA,San Luis Potosi,Full_Bar,Full bar,section,informal,completely,medium,2,familiar,FALSE,closed,none,Medium | price | Full bar | Familiar,1,1,2,1,matches stated budget
U1062,135085,0,0,0,0,22.195826,-101.006317,FALSE,casual drinker,informal,friends,car owner,single,independent,1985,variety,hard-worker,Catholic,student,yellow,88,medium,1.68,27,25-34,31.17913832199547,obese,2,S2: Mobile social students,Tortas Locas Hipocampo,San Luis Potosi,SLP,No_Alcohol_Served,No alcohol,not permitted,informal,no_accessibility,medium,2,familiar,FALSE,closed,none,Medium | price | No alcohol | Familiar,0,1,2,1,matches stated budget
U1062,135053,0,0,0,0,22.195826,-101.006317,FALSE,casual drinker,informal,friends,car owner,single,independent,1985,variety,hard-worker,Catholic,student,yellow,88,medium,1.68,27,25-34,31.17913832199547,obese,2,S2: Mobile social students,La Fontana Pizza Restaurante and Cafe,San Luis Potosi,SLP,No_Alcohol_Served,No alcohol,section,informal,no_accessibility,high,3,familiar,FALSE,closed,none,High | price | No alcohol | Familiar,0,1,2,0,above stated budget
U1092,135071,1,0,0,0,22.125365,-100.947888,FALSE,abstemious,formal,solitary,public,single,dependent,1990,variety,thrifty-protector,Catholic,NA,red,70,medium,1.69,22,18-24,24.508945765204302,healthy,1,S1: Quieter mixed students,Restaurante la Cantina,San Luis Potosi,SLP,Full_Bar,Full bar,section,informal,no_accessibility,medium,2,familiar,FALSE,closed,none,Medium | price | Full bar | Familiar,0,1,2,1,matches stated budget
U1062,132825,0,0,0,0,22.195826,-101.006317,FALSE,casual drinker,informal,friends,car owner,single,independent,1985,variety,hard-worker,Catholic,student,yellow,88,medium,1.68,27,25-34,31.17913832199547,obese,2,S2: Mobile social students,puesto de tacos,s.l.p.,s.l.p.,No_Alcohol_Served,No alcohol,none,informal,completely,low,1,familiar,FALSE,open,none,Low | price | No alcohol | Familiar,1,1,2,1,below stated budget
U1092,135085,0,0,0,0,22.125365,-100.947888,FALSE,abstemious,formal,solitary,public,single,dependent,1990,variety,thrifty-protector,Catholic,NA,red,70,medium,1.69,22,18-24,24.508945765204302,healthy,1,S1: Quieter mixed students,Tortas Locas Hipocampo,San Luis Potosi,SLP,No_Alcohol_Served,No alcohol,not permitted,informal,no_accessibility,medium,2,familiar,FALSE,closed,none,Medium | price | No alcohol | Familiar,0,1,2,1,matches stated budget
U1062,135052,0,0,0,0,22.195826,-101.006317,FALSE,casual drinker,informal,friends,car owner,single,independent,1985,variety,hard-worker,Catholic,student,yellow,88,medium,1.68,27,25-34,31.17913832199547,obese,2,S2: Mobile social students,La Cantina Restaurante,San Luis Potosi,SLP,Full_Bar,Full bar,none,informal,no_accessibility,high,3,familiar,FALSE,closed,none,High | price | Full bar | Familiar,0,1,2,0,above stated budget
U1092,135046,0,0,0,0,22.125365,-100.947888,FALSE,abstemious,formal,solitary,public,single,dependent,1990,variety,thrifty-protector,Catholic,NA,red,70,medium,1.69,22,18-24,24.508945765204302,healthy,1,S1: Quieter mixed students,Restaurante El Reyecito,San Luis Potosi,SLP,No_Alcohol_Served,No alcohol,none,informal,no_accessibility,medium,2,familiar,FALSE,closed,none,Medium | price | No alcohol | Familiar,0,1,2,1,matches stated budget
U1062,135062,0,0,0,0,22.195826,-101.006317,FALSE,casual drinker,informal,friends,car owner,single,independent,1985,variety,hard-worker,Catholic,student,yellow,88,medium,1.68,27,25-34,31.17913832199547,obese,2,S2: Mobile social students,Restaurante El Cielo Potosino,San Luis Potosi,SLP,No_Alcohol_Served,No alcohol,none,informal,no_accessibility,medium,2,familiar,FALSE,closed,none,Medium | price | No alcohol | Familiar,0,1,2,1,matches stated budget
U1092,132572,1,0,0,0,22.125365,-100.947888,FALSE,abstemious,formal,solitary,public,single,dependent,1990,variety,thrifty-protector,Catholic,NA,red,70,medium,1.69,22,18-24,24.508945765204302,healthy,1,S1: Quieter mixed students,Cafe Chaires,San Luis Potosi,San Luis Potosi,No_Alcohol_Served,No alcohol,not permitted,informal,completely,low,1,familiar,FALSE,closed,none,Low | price | No alcohol | Familiar,0,1,2,1,below stated budget
U1062,135038,0,0,0,0,22.195826,-101.006317,FALSE,casual drinker,informal,friends,car owner,single,independent,1985,variety,hard-worker,Catholic,student,yellow,88,medium,1.68,27,25-34,31.17913832199547,obese,2,S2: Mobile social students,Restaurant la Chalita,San Luis Potosi,SLP,No_Alcohol_Served,No alcohol,section,informal,no_accessibility,medium,2,familiar,FALSE,closed,none,Medium | price | No alcohol | Familiar,0,1,2,1,matches stated budget
U1062,135045,0,0,0,0,22.195826,-101.006317,FALSE,casual drinker,informal,friends,car owner,single,independent,1985,variety,hard-worker,Catholic,student,yellow,88,medium,1.68,27,25-34,31.17913832199547,obese,2,S2: Mobile social students,Restaurante la Gran Via,San Luis Potosi,SLP,Wine-Beer,Wine or beer,none,casual,no_accessibility,high,3,familiar,FALSE,closed,none,High | price | Wine or beer | Familiar,0,1,2,0,above stated budget
U1092,135025,2,1,1,1,22.125365,-100.947888,FALSE,abstemious,formal,solitary,public,single,dependent,1990,variety,thrifty-protector,Catholic,NA,red,70,medium,1.69,22,18-24,24.508945765204302,healthy,1,S1: Quieter mixed students,El Rincon de San Francisco,San Luis Potosi,SLP,No_Alcohol_Served,No alcohol,none,informal,no_accessibility,medium,2,familiar,FALSE,closed,none,Medium | price | No alcohol | Familiar,0,1,2,1,matches stated budget
U1062,132834,0,0,0,0,22.195826,-101.006317,FALSE,casual drinker,informal,friends,car owner,single,independent,1985,variety,hard-worker,Catholic,student,yellow,88,medium,1.68,27,25-34,31.17913832199547,obese,2,S2: Mobile social students,Gorditas Doa Gloria,san luis potosi,san luis potosi,No_Alcohol_Served,No alcohol,not permitted,casual,no_accessibility,low,1,familiar,FALSE,closed,none,Low | price | No alcohol | Familiar,1,1,2,1,below stated budget
U1092,132723,1,1,1,0,22.125365,-100.947888,FALSE,abstemious,formal,solitary,public,single,dependent,1990,variety,thrifty-protector,Catholic,NA,red,70,medium,1.69,22,18-24,24.508945765204302,healthy,1,S1: Quieter mixed students,Gordas de morales,NA,San Luis Potosi,Full_Bar,Full bar,section,informal,completely,medium,2,familiar,FALSE,closed,none,Medium | price | Full bar | Familiar,0,1,2,1,matches stated budget
U1051,134996,1,1,2,0,18.877719,-99.22299,FALSE,casual drinker,no preference,family,public,single,independent,1979,variety,thrifty-protector,none,professional,blue,74,medium,1.76,33,25-34,23.889462809917354,healthy,1,S1: Quieter mixed students,Sanborns Casa Piedra,Cuernavaca,Morelos,Wine-Beer,Wine or beer,only at bar,informal,no_accessibility,medium,2,familiar,TRUE,closed,Internet,Medium | price | Wine or beer | Familiar,0,1,2,1,matches stated budget
U1013,132875,2,2,1,1,22.174624,-100.993873,FALSE,abstemious,no preference,friends,public,widow,independent,1982,retro,thrifty-protector,none,professional,blue,80,medium,1.75,30,25-34,26.122448979591837,overweight,1,S1: Quieter mixed students,shi ro ie,NA,NA,Wine-Beer,Wine or beer,section,informal,no_accessibility,high,3,familiar,TRUE,open,Internet,High | price | Wine or beer | Familiar,1,1,2,0,above stated budget
U1085,135043,2,2,2,1,22.196787,-100.936335,FALSE,abstemious,no preference,solitary,car owner,single,independent,1988,technology,thrifty-protector,Catholic,student,black,84,NA,1.7,24,18-24,29.065743944636683,overweight,1,S1: Quieter mixed students,pizza clasica,Soledad,SLP,No_Alcohol_Served,No alcohol,none,informal,no_accessibility,medium,2,familiar,FALSE,closed,none,Medium | price | No alcohol | Familiar,0,1,NA,NA,NA
U1085,132885,0,0,0,0,22.196787,-100.936335,FALSE,abstemious,no preference,solitary,car owner,single,independent,1988,technology,thrifty-protector,Catholic,student,black,84,NA,1.7,24,18-24,29.065743944636683,overweight,1,S1: Quieter mixed students,Hamburguesas saul,San Luis Potosi,San Luis Potosi,No_Alcohol_Served,No alcohol,none,informal,completely,low,1,familiar,FALSE,closed,none,Low | price | No alcohol | Familiar,0,1,NA,NA,NA
U1085,135050,2,2,2,1,22.196787,-100.936335,FALSE,abstemious,no preference,solitary,car owner,single,independent,1988,technology,thrifty-protector,Catholic,student,black,84,NA,1.7,24,18-24,29.065743944636683,overweight,1,S1: Quieter mixed students,Restaurante la Estrella de Dima,Soledad,SLP,Wine-Beer,Wine or beer,none,informal,no_accessibility,high,3,familiar,FALSE,closed,none,High | price | Wine or beer | Familiar,0,1,NA,NA,NA
